site_no,site_name,timestamp_utc,flow_cfs,latitude,longitude
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 00:30:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 00:35:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 00:40:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 00:45:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 00:50:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 00:55:00+00:00,74.7,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 01:00:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 01:05:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 01:10:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 01:15:00+00:00,74.7,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 01:20:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 01:25:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 01:30:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 01:35:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 01:40:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 01:45:00+00:00,74.7,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 01:50:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 01:55:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 02:00:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 02:05:00+00:00,74.7,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 02:10:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 02:15:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 02:20:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 02:25:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 02:30:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 02:35:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 02:40:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 02:45:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 02:50:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 02:55:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 03:00:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 03:05:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 03:10:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 03:15:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 03:20:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 03:25:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 03:30:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 03:35:00+00:00,68.2,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 03:40:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 03:45:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 03:50:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 03:55:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 04:00:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 04:05:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 04:10:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 04:15:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 04:20:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 04:25:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 04:30:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 04:35:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 04:40:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 04:45:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 04:50:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 04:55:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 05:00:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 05:05:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 05:10:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 05:15:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 05:20:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 05:25:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 05:30:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 05:35:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 05:40:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 05:45:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 05:50:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 05:55:00+00:00,68.2,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 06:00:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 06:05:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 06:10:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 06:15:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 06:20:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 06:25:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 06:30:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 06:35:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 06:40:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 06:45:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 06:50:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 06:55:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 07:00:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 07:05:00+00:00,68.2,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 07:10:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 07:15:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 07:20:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 07:25:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 07:30:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 07:35:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 07:40:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 07:45:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 07:50:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 07:55:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 08:00:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 08:05:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 08:10:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 08:15:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 08:20:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 08:25:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 08:30:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 08:35:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 08:40:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 08:45:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 08:50:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 08:55:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 09:00:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 09:05:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 09:10:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 09:15:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 09:20:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 09:25:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 09:30:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 09:35:00+00:00,70.3,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 09:40:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 09:45:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 09:50:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 09:55:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 10:00:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 10:05:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 10:10:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 10:15:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 10:20:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 10:25:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 10:30:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 10:35:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 10:40:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 10:45:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 10:50:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 10:55:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 11:00:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 11:05:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 11:10:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 11:15:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 11:20:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 11:25:00+00:00,74.7,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 11:30:00+00:00,74.7,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 11:35:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 11:40:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 11:45:00+00:00,74.7,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 11:50:00+00:00,74.7,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 11:55:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 12:00:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 12:05:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 12:10:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 12:15:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 12:20:00+00:00,74.7,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 12:25:00+00:00,74.7,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 12:30:00+00:00,74.7,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 12:35:00+00:00,72.5,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 12:40:00+00:00,74.7,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 12:45:00+00:00,76.9,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 12:50:00+00:00,74.7,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 12:55:00+00:00,74.7,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 13:00:00+00:00,74.7,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 13:05:00+00:00,76.9,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 13:10:00+00:00,76.9,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 13:15:00+00:00,76.9,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 13:20:00+00:00,76.9,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 13:25:00+00:00,76.9,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 13:30:00+00:00,74.7,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 13:35:00+00:00,76.9,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 13:40:00+00:00,76.9,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 13:45:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 13:50:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 13:55:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 14:00:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 14:05:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 14:10:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 14:15:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 14:20:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 14:25:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 14:30:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 14:35:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 14:40:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 14:45:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 14:50:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 14:55:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 15:00:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 15:05:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 15:10:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 15:15:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 15:20:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 15:25:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 15:30:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 15:35:00+00:00,76.9,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 15:40:00+00:00,76.9,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 15:45:00+00:00,76.9,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 15:50:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 15:55:00+00:00,76.9,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 16:00:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 16:05:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 16:10:00+00:00,76.9,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 16:15:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 16:20:00+00:00,76.9,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 16:25:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 16:30:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 16:35:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 16:40:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 16:45:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 16:50:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 16:55:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 17:00:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 17:05:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 17:10:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 17:15:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 17:20:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 17:25:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 17:30:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 17:35:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 17:40:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 17:45:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 17:50:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 17:55:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 18:00:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 18:05:00+00:00,79.1,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 18:10:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 18:15:00+00:00,81.4,37.25847085,-79.9386485
02055000,"ROANOKE RIVER AT ROANOKE, VA",2025-11-17 18:20:00+00:00,81.4,37.25847085,-79.9386485
02055100,"TINKER CREEK NEAR DALEVILLE, VA",2025-11-16 23:30:00+00:00,5.52,37.41763318,-79.9353193
02055100,"TINKER CREEK NEAR DALEVILLE, VA",2025-11-16 23:45:00+00:00,5.52,37.41763318,-79.9353193
02055100,"TINKER CREEK NEAR DALEVILLE, VA",2025-11-17 00:00:00+00:00,5.52,37.41763318,-79.9353193
02055100,"TINKER CREEK NEAR DALEVILLE, VA",2025-11-17 00:15:00+00:00,5.52,37.41763318,-79.9353193
02055100,"TINKER CREEK NEAR DALEVILLE, VA",2025-11-17 00:30:00+00:00,5.52,37.41763318,-79.9353193
02055100,"TINKER CREEK NEAR DALEVILLE, VA",2025-11-17 00:45:00+00:00,5.52,37.41763318,-79.9353193
02055100,"TINKER CREEK NEAR DALEVILLE, VA",2025-11-17 01:00:00+00:00,5.52,37.41763318,-79.9353193
02055100,"TINKER CREEK NEAR DALEVILLE, VA",2025-11-17 01:15:00+00:00,5.52,37.41763318,-79.9353193
02055100,"TINKER CREEK NEAR DALEVILLE, VA",2025-11-17 01:30:00+00:00,5.52,37.41763318,-79.9353193
02055100,"TINKER CREEK NEAR DALEVILLE, VA",2025-11-17 01:45:00+00:00,5.52,37.41763318,-79.9353193
02055100,"TINKER CREEK NEAR DALEVILLE, VA",2025-11-17 02:00:00+00:00,5.52,37.41763318,-79.9353193
02055100,"TINKER CREEK NEAR DALEVILLE, VA",2025-11-17 02:15:00+00:00,5.52,37.41763318,-79.9353193
02055100,"TINKER CREEK NEAR DALEVILLE, VA",2025-11-17 02:30:00+00:00,5.52,37.41763318,-79.9353193
